barcode_01 0.9784688995215312 0.8393448138102146 0.90358301322607 0.8241235078678872
barcode_02 0.9910514541387024 0.8128049951969261 0.8931215925943519 0.8068832010985658
barcode_03 0.937984496124031 0.8858262133512957 0.9111595299523205 0.8368163702736193
barcode_04 0.7582417582417582 0.7837837837837838 0.7708012326656394 0.6270761516765904
barcode_05 0.8908625620954388 0.9817518248175182 0.9341014915949807 0.8763512512957204
barcode_06 0.6678689007149884 0.9850467289719627 0.7960262026876681 0.6611657201050906
barcode_07 0.7966804979253111 0.9893824853478298 0.8826359859057097 0.7899269841987476
barcode_08 0.9397207281206116 0.9536178107606679 0.9466182672289541 0.8986469366036588
barcode_09 0.956581291601933 0.9414125200642055 0.9489362914020449 0.902834227496884
barcode_10 0.7087386088183855 0.9612592898287863 0.8159071006483234 0.6890566619351022
barcode_11 0.924187725631769 0.971986652920505 0.9474847295351457 0.9002099600100617
barcode_12 0.8258064516129032 0.9872521246458924 0.8993412397998014 0.8170936100451519
barcode_13 0.3567514760716459 1.0 0.5258906769050855 0.3567514760716459
barcode_14 0.8405797101449275 0.9648740896019781 0.8984484484484484 0.8156208823663047
barcode_15 0.7971407265932174 1.0 0.8871210971934644 0.7971407265932174
barcode_16 0.9249257358898191 0.974474657562086 0.9490539149711029 0.9030471957512524
barcode_17 0.8391608391608392 0.877630553390491 0.8579646832477188 0.7512593268022552
barcode_18 0.8847583643122676 0.8652482269503546 0.8748945401952513 0.7776111408677022
barcode_19 0.8161937625002748 0.9482758620689655 0.8772912074802209 0.7814058403437377
barcode_20 0.8702450582011473 1.0 0.9306214224548442 0.8702450582011473
barcode_21 0.8712102272727272 0.9984177215189873 0.9304864431876108 0.8700090216349018
barcode_22 0.940552016985138 0.82726841430547 0.8802805555257194 0.786161712087638
barcode_23 0.9538461538461539 0.9787267733271618 0.9661263026899966 0.9344722718101097
barcode_24 0.9192581119186624 0.914018691588785 0.9166309147432131 0.8460929218096968
barcode_25 0.8830652136308597 0.9970703125 0.9366113200623796 0.8807798481711525
barcode_26 0.868 0.8013605442176871 0.8333501768569985 0.7143104643104643
barcode_27 0.8574712643678161 0.8965087719298246 0.876555598439041 0.780239411243778
barcode_28 0.9112149532710281 0.9771863117870723 0.943048276770509 0.8922340122489674
barcode_29 0.9906914893617021 0.8916475681181564 0.9385638084005682 0.8842395009974999
barcode_30 0.9837008628954937 0.8944068985390625 0.9369311558571249 0.881345701192615
barcode_31 0.8098591549295775 0.9706896551724138 0.8830107878837473 0.7905275881857364
barcode_32 0.925 0.9519269625084188 0.9382703300756039 0.8837186683710332
barcode_33 0.8385427306775621 1.0 0.9121819326641727 0.8385427306775621
barcode_34 0.8509640293094516 1.0 0.9194819735388645 0.8509640293094516
barcode_35 0.7915995448029204 0.9875 0.8787642633897442 0.7837462138394229
barcode_36 0.8668551182105139 0.9856870229007634 0.9224598154001036 0.8560792707165942
barcode_37 0.9127931803444622 0.9818481848184818 0.9460622402898099 0.8976452656463855
barcode_38 0.9827882960413081 0.9532844962950466 0.9678115920691495 0.9376307509684666
barcode_39 0.9795918367346939 0.9531163816878102 0.9661727704780542 0.934559221200649
barcode_40 0.9956803455723542 0.7106364236952213 0.82934978154716 0.7084522502744237
barcode_41 0.9900943109680163 0.9484796682912635 0.968840326643434 0.9395638247660774
barcode_42 0.951656257411653 0.9948347107438017 0.9727665764273304 0.9469771466782048
barcode_43 0.916247906197655 0.94 0.9279719901099099 0.8656228956228956
barcode_44 0.9979035639412998 0.873573577971729 0.9316086927269057 0.8719732989073963
barcode_45 0.9285880384539035 0.964046399340517 0.9459850640627483 0.8975063178033231
barcode_46 0.964516129032258 0.8984444221864382 0.9303086269550961 0.8696981675256003
barcode_47 0.9477611940298507 0.896302523041196 0.9213138804105254 0.8541074773087451
barcode_48 0.8330275229357799 0.8387162314696366 0.8358621982657604 0.7180096694914981
barcode_49 0.8523898721918524 0.9808118081180812 0.9121026461471334 0.8384087367405173
barcode_50 0.8291040746974943 0.9806451612903225 0.8985298989386189 0.8157551422165629
barcode_51 0.8568840579710145 0.9489322191272052 0.900562145748045 0.8191114597930388
barcode_52 0.9350986412444233 0.9386440389363453 0.9368679858825396 0.8812339139841098
barcode_53 0.8565539047773476 0.9819639371688819 0.9149816504822837 0.8432867986877709
barcode_54 0.8159921674166462 1.0 0.8986736639700844 0.8159921674166462
barcode_55 0.9879227053140096 0.8854895276161366 0.933905730167586 0.8760067065311147
barcode_56 0.9843878389482333 0.7956371012818017 0.8800050707341364 0.7857223704673054
barcode_57 0.9560696070031839 0.9629629629629629 0.9595039041727808 0.9221600234933629
barcode_58 0.8661308163914515 0.9778813071639342 0.9186199202148564 0.8494884799407201
barcode_59 0.7057161981258366 0.9800884955752213 0.8205746840171844 0.6957411146744796
barcode_60 0.4909383691992388 1.0 0.6585629283427921 0.4909383691992388
barcode_61 0.9947368421052631 0.7844284428442845 0.8771527622455827 0.7811861959065783
barcode_62 0.29890928368399683 0.9057677518584978 0.44948543369578897 0.28989436375768934
barcode_63 0.45294826303882985 1.0 0.6234884951670503 0.45294826303882985
barcode_64 0.3192555458684491 0.9630281690140845 0.4795383115560341 0.31538993399221493
barcode_65 0.8774370502325712 0.9268518518518518 0.9014677793029319 0.8206111412288937
barcode_66 0.978644382544104 0.9606498910243709 0.9695636523617167 0.9409253221549448
barcode_67 1.0 0.09105325854378256 0.1669089163718926 0.09105325854378256
barcode_68 0.9421128798842258 0.9352226720647774 0.9386551317341723 0.8844016302334198
barcode_69 0.9777777777777777 0.829664331276796 0.8976523696923755 0.8143097014159445
barcode_70 0.9945945945945946 0.9056994818652849 0.9480677966101696 0.9012632121680846
barcode_71 0.9612756264236902 0.9581747373061944 0.9597226771079814 0.9225642585766539
barcode_72 0.13009922822491732 0.04214075010535188 0.06366093538415059 0.032876956596844926
barcode_73 0.9557531930262337 0.9533898305084746 0.9545700489428509 0.9130884838124066
